4,0.454,"D Maritime Div 2",112,82,24,6
3,0.454,"D Maritime Div 2",180,79,73,28
2,0.454,"D Maritime Div 2",141,37,87,17
1,0.454,"D Maritime Div 2",60,11,40,9
0,0.454,"D Maritime Div 2",22,0,20,2
6,0.399,"D Memorial Div 1",4,4,0,0
5,0.399,"D Memorial Div 1",15,14,0,1
4,0.399,"D Memorial Div 1",67,45,12,10
3,0.399,"D Memorial Div 1",140,70,48,22
2,0.399,"D Memorial Div 1",163,57,66,40
1,0.399,"D Memorial Div 1",93,17,61,15
0,0.399,"D Memorial Div 1",26,0,20,6
6,0.461,"D Memorial Div 2",7,3,0,4
5,0.461,"D Memorial Div 2",35,29,2,4
4,0.461,"D Memorial Div 2",80,51,17,12
3,0.461,"D Memorial Div 2",159,77,62,20
2,0.461,"D Memorial Div 2",125,37,59,29
1,0.461,"D Memorial Div 2",51,3,41,7
0,0.461,"D Memorial Div 2",19,0,19,0
6,0.402,"D Meridian Div 1",3,3,0,0
5,0.402,"D Meridian Div 1",26,22,0,4
4,0.402,"D Meridian Div 1",66,47,9,10
3,0.402,"D Meridian Div 1",155,75,57,23
2,0.402,"D Meridian Div 1",142,52,61,29
1,0.402,"D Meridian Div 1",98,15,62,21
0,0.402,"D Meridian Div 1",30,0,25,5
6,0.452,"D Meridian Div 2",3,3,0,0
5,0.452,"D Meridian Div 2",35,29,2,4
4,0.452,"D Meridian Div 2",96,68,18,10
3,0.452,"D Meridian Div 2",169,75,64,30
2,0.452,"D Meridian Div 2",161,39,82,40
1,0.452,"D Meridian Div 2",63,5,42,16
0,0.452,"D Meridian Div 2",15,0,11,4
6,0.420,"D Metro Div 1",1,1,0,0
5,0.420,"D Metro Div 1",32,31,0,1
4,0.420,"D Metro Div 1",89,53,21,15
3,0.420,"D Metro Div 1",130,68,44,18
2,0.420,"D Metro Div 1",142,56,64,22
1,0.420,"D Metro Div 1",91,6,64,21
0,0.420,"D Metro Div 1",23,0,22,1
6,0.408,"D Metro Div 2",5,5,0,0
5,0.408,"D Metro Div 2",25,18,1,6
4,0.408,"D Metro Div 2",78,53,13,12
3,0.408,"D Metro Div 2",148,71,49,28
2,0.408,"D Metro Div 2",135,59,60,16
1,0.408,"D Metro Div 2",108,20,78,10
0,0.408,"D Metro Div 2",29,0,25,4
6,0.458,"D Midland Div 1",3,3,0,0
5,0.458,"D Midland Div 1",42,31,4,7
4,0.458,"D Midland Div 1",117,70,26,21
3,0.458,"D Midland Div 1",168,85,52,31
2,0.458,"D Midland Div 1",141,41,75,25
1,0.458,"D Midland Div 1",80,10,68,2
0,0.458,"D Midland Div 1",15,0,15,0
6,0.431,"D Midland Div 2",4,4,0,0
5,0.431,"D Midland Div 2",37,33,2,2
4,0.431,"D Midland Div 2",83,58,15,10
3,0.431,"D Midland Div 2",189,90,65,34
2,0.431,"D Midland Div 2",160,46,79,35
1,0.431,"D Midland Div 2",90,12,64,14
0,0.431,"D Midland Div 2",21,0,18,3
6,0.435,"D Morningstar Div 1",4,4,0,0
5,0.435,"D Morningstar Div 1",41,33,2,6
4,0.435,"D Morningstar Div 1",105,62,29,14
3,0.435,"D Morningstar Div 1",183,97,60,26
2,0.435,"D Morningstar Div 1",178,58,86,34
1,0.435,"D Morningstar Div 1",107,9,70,28
0,0.435,"D Morningstar Div 1",18,0,16,2
6,0.451,"D Morningstar Div 2",5,5,0,0
5,0.451,"D Morningstar Div 2",38,31,4,3
4,0.451,"D Morningstar Div 2",102,67,23,12
3,0.451,"D Morningstar Div 2",160,74,54,32
2,0.451,"D Morningstar Div 2",165,52,83,30
1,0.451,"D Morningstar Div 2",74,10,58,6
0,0.451,"D Morningstar Div 2",18,0,17,1
6,0.397,"D Pacific Div 1",5,5,0,0
5,0.397,"D Pacific Div 1",22,20,0,2
4,0.397,"D Pacific Div 1",66,49,14,3
3,0.397,"D Pacific Div 1",153,95,44,14
2,0.397,"D Pacific Div 1",157,55,86,16
1,0.397,"D Pacific Div 1",112,20,79,13
0,0.397,"D Pacific Div 1",25,0,21,4
6,0.440,"D Pacific Div 2",2,2,0,0
5,0.440,"D Pacific Div 2",21,17,1,3
4,0.440,"D Pacific Div 2",96,68,18,10
3,0.440,"D Pacific Div 2",151,77,48,26
2,0.440,"D Pacific Div 2",148,47,79,22
1,0.440,"D Pacific Div 2",68,5,57,6
0,0.440,"D Pacific Div 2",14,0,13,1
6,0.440,"D Piedmont Div 1",7,7,0,0
5,0.440,"D Piedmont Div 1",36,34,1,1
4,0.440,"D Piedmont Div 1",121,81,27,13
3,0.440,"D Piedmont Div 1",206,93,75,38
2,0.440,"D Piedmont Div 1",207,74,99,34
1,0.440,"D Piedmont Div 1",99,7,77,15
0,0.440,"D Piedmont Div 1",20,0,17,3
6,0.444,"D Piedmont Div 2",7,7,0,0
5,0.444,"D Piedmont Div 2",36,34,2,0
4,0.444,"D Piedmont Div 2",131,88,26,17
3,0.444,"D Piedmont Div 2",188,92,75,21
2,0.444,"D Piedmont Div 2",207,58,112,37
1,0.444,"D Piedmont Div 2",90,20,61,9
0,0.444,"D Piedmont Div 2",23,0,23,0
6,0.427,"D Plaza Div 1",3,1,0,2
5,0.427,"D Plaza Div 1",26,24,0,2
4,0.427,"D Plaza Div 1",82,57,11,14
3,0.427,"D Plaza Div 1",145,71,45,29
2,0.427,"D Plaza Div 1",132,37,71,24
1,0.427,"D Plaza Div 1",81,12,58,11
0,0.427,"D Plaza Div 1",19,0,17,2
6,0.437,"D Plaza Div 2",4,4,0,0
5,0.437,"D Plaza Div 2",28,21,2,5
4,0.437,"D Plaza Div 2",76,56,14,6
3,0.437,"D Plaza Div 2",118,60,41,17
2,0.437,"D Plaza Div 2",111,37,54,20
1,0.437,"D Plaza Div 2",68,3,53,12
0,0.437,"D Plaza Div 2",19,0,17,2
6,0.434,"D Prairie Div 1",3,3,0,0
5,0.434,"D Prairie Div 1",38,30,2,6
4,0.434,"D Prairie Div 1",109,73,12,24
3,0.434,"D Prairie Div 1",178,88,62,28
2,0.434,"D Prairie Div 1",167,47,87,33
1,0.434,"D Prairie Div 1",100,14,72,14
0,0.434,"D Prairie Div 1",27,0,20,7
6,0.451,"D Prairie Div 2",8,8,0,0
5,0.451,"D Prairie Div 2",39,31,2,6
4,0.451,"D Prairie Div 2",122,77,26,19
3,0.451,"D Prairie Div 2",181,80,67,34
2,0.451,"D Prairie Div 2",168,53,93,22
1,0.451,"D Prairie Div 2",82,14,54,14
0,0.451,"D Prairie Div 2",24,0,21,3
6,0.409,"D Seaboard Div 1",5,5,0,0
5,0.409,"D Seaboard Div 1",22,19,2,1
4,0.409,"D Seaboard Div 1",74,53,15,6
3,0.409,"D Seaboard Div 1",122,68,33,21
2,0.409,"D Seaboard Div 1",106,34,60,12
1,0.409,"D Seaboard Div 1",76,13,48,15
0,0.409,"D Seaboard Div 1",39,0,34,5
6,0.390,"D Seaboard Div 2",1,1,0,0
5,0.390,"D Seaboard Div 2",14,12,1,1
4,0.390,"D Seaboard Div 2",53,44,3,6
3,0.390,"D Seaboard Div 2",148,75,57,16
2,0.390,"D Seaboard Div 2",149,55,64,30
1,0.390,"D Seaboard Div 2",100,22,68,10
0,0.390,"D Seaboard Div 2",19,0,16,3
6,0.415,"D Sequoia Div 1",6,6,0,0
5,0.415,"D Sequoia Div 1",32,27,2,3
4,0.415,"D Sequoia Div 1",103,67,18,18
3,0.415,"D Sequoia Div 1",150,82,46,22
2,0.415,"D Sequoia Div 1",181,61,89,31
1,0.415,"D Sequoia Div 1",98,13,70,15
0,0.415,"D Sequoia Div 1",38,0,31,7
6,0.431,"D Sequoia Div 2",8,6,0,2
5,0.431,"D Sequoia Div 2",25,21,2,2
4,0.431,"D Sequoia Div 2",99,72,17,10
3,0.431,"D Sequoia Div 2",182,100,54,28
2,0.431,"D Sequoia Div 2",190,52,105,33
1,0.431,"D Sequoia Div 2",78,9,60,9
0,0.431,"D Sequoia Div 2",26,0,22,4
6,0.467,"D Sierra Div 1",9,9,0,0
5,0.467,"D Sierra Div 1",53,45,4,4
4,0.467,"D Sierra Div 1",103,70,23,10
3,0.467,"D Sierra Div 1",161,69,67,25
2,0.467,"D Sierra Div 1",147,38,84,25
1,0.467,"D Sierra Div 1",81,10,51,20
0,0.467,"D Sierra Div 1",12,0,12,0
6,0.451,"D Sierra Div 2",6,6,0,0
5,0.451,"D Sierra Div 2",33,28,1,4
4,0.451,"D Sierra Div 2",111,76,25,10
3,0.451,"D Sierra Div 2",171,79,57,35
2,0.451,"D Sierra Div 2",172,48,90,34
1,0.451,"D Sierra Div 2",84,8,64,12
0,0.451,"D Sierra Div 2",9,0,8,1
6,0.413,"D Skyline Div 1",4,4,0,0
5,0.413,"D Skyline Div 1",35,32,2,1
4,0.413,"D Skyline Div 1",72,48,17,7
3,0.413,"D Skyline Div 1",159,83,55,21
2,0.413,"D Skyline Div 1",162,53,78,31
1,0.413,"D Skyline Div 1",107,18,69,20
0,0.413,"D Skyline Div 1",21,0,17,4
6,0.418,"D Skyline Div 2",2,2,0,0
5,0.418,"D Skyline Div 2",31,26,2,3
4,0.418,"D Skyline Div 2",81,58,10,13
3,0.418,"D Skyline Div 2",170,83,55,32
2,0.418,"D Skyline Div 2",176,57,90,29
1,0.418,"D Skyline Div 2",97,14,66,17
0,0.418,"D Skyline Div 2",23,0,17,6
6,0.453,"D Sugarloaf Div 1",5,5,0,0
5,0.453,"D Sugarloaf Div 1",40,35,2,3
4,0.453,"D Sugarloaf Div 1",117,69,24,24
3,0.453,"D Sugarloaf Div 1",164,80,60,24
2,0.453,"D Sugarloaf Div 1",139,40,79,20
1,0.453,"D Sugarloaf Div 1",78,12,55,11
0,0.453,"D Sugarloaf Div 1",23,0,21,2
6,0.459,"D Sugarloaf Div 2",4,4,0,0
5,0.459,"D Sugarloaf Div 2",38,31,1,6
4,0.459,"D Sugarloaf Div 2",110,82,16,12
3,0.459,"D Sugarloaf Div 2",165,70,77,18
2,0.459,"D Sugarloaf Div 2",160,50,87,23
1,0.459,"D Sugarloaf Div 2",70,7,52,11
0,0.459,"D Sugarloaf Div 2",11,0,11,0
6,0.442,"D Tidewater Div 1",2,2,0,0
5,0.442,"D Tidewater Div 1",30,26,2,2
4,0.442,"D Tidewater Div 1",77,54,17,6
3,0.442,"D Tidewater Div 1",129,58,53,18
2,0.442,"D Tidewater Div 1",98,40,44,14
1,0.442,"D Tidewater Div 1",72,8,56,8
0,0.442,"D Tidewater Div 1",16,0,16,0
6,0.450,"D Tidewater Div 2",3,3,0,0
5,0.450,"D Tidewater Div 2",33,30,2,1
4,0.450,"D Tidewater Div 2",84,59,17,8
3,0.450,"D Tidewater Div 2",119,58,36,25
2,0.450,"D Tidewater Div 2",114,29,65,20
1,0.450,"D Tidewater Div 2",68,7,55,6
0,0.450,"D Tidewater Div 2",11,0,11,0
6,0.455,"D Tundra Div 1",7,7,0,0
5,0.455,"D Tundra Div 1",43,37,4,2
4,0.455,"D Tundra Div 1",112,73,26,13
3,0.455,"D Tundra Div 1",186,94,63,29
2,0.455,"D Tundra Div 1",146,40,84,22
1,0.455,"D Tundra Div 1",87,9,71,7
0,0.455,"D Tundra Div 1",17,0,12,5
6,0.449,"D Tundra Div 2",4,4,0,0
5,0.449,"D Tundra Div 2",35,30,1,4
4,0.449,"D Tundra Div 2",101,60,30,11
3,0.449,"D Tundra Div 2",182,93,60,29
2,0.449,"D Tundra Div 2",133,34,77,22
1,0.449,"D Tundra Div 2",83,15,55,13
0,0.449,"D Tundra Div 2",14,0,13,1
6,0.293,"E Alpine Div 1",1,1,0,0
5,0.293,"E Alpine Div 1",9,9,0,0
4,0.293,"E Alpine Div 1",38,32,3,3
3,0.293,"E Alpine Div 1",81,56,21,4
2,0.293,"E Alpine Div 1",160,80,58,22
1,0.293,"E Alpine Div 1",175,44,92,39
0,0.293,"E Alpine Div 1",70,0,48,22
6,0.331,"E Alpine Div 2",3,3,0,0
5,0.331,"E Alpine Div 2",14,12,1,1
4,0.331,"E Alpine Div 2",43,29,6,8
3,0.331,"E Alpine Div 2",90,51,21,18
2,0.331,"E Alpine Div 2",138,55,55,28
1,0.331,"E Alpine Div 2",129,33,65,31
0,0.331,"E Alpine Div 2",47,0,35,12
6,0.321,"E Arcadia Div 1",2,2,0,0
5,0.321,"E Arcadia Div 1",8,8,0,0
4,0.321,"E Arcadia Div 1",42,38,1,3
3,0.321,"E Arcadia Div 1",132,82,30,20
2,0.321,"E Arcadia Div 1",230,94,79,57
1,0.321,"E Arcadia Div 1",184,34,106,44
0,0.321,"E Arcadia Div 1",56,0,42,14
6,0.310,"E Arcadia Div 2",3,3,0,0
5,0.310,"E Arcadia Div 2",15,14,1,0
4,0.310,"E Arcadia Div 2",44,37,4,3
3,0.310,"E Arcadia Div 2",111,82,22,7
2,0.310,"E Arcadia Div 2",173,78,64,31
1,0.310,"E Arcadia Div 2",175,36,97,42
0,0.310,"E Arcadia Div 2",85,0,62,23
6,0.303,"E Archipelago Div 1",2,2,0,0
5,0.303,"E Archipelago Div 1",1,1,0,0
4,0.303,"E Archipelago Div 1",30,26,2,2
3,0.303,"E Archipelago Div 1",108,70,24,14
2,0.303,"E Archipelago Div 1",193,81,68,44
1,0.303,"E Archipelago Div 1",160,32,87,41
0,0.303,"E Archipelago Div 1",60,0,31,29
5,0.302,"E Archipelago Div 2",2,2,0,0
4,0.302,"E Archipelago Div 2",31,27,1,3
3,0.302,"E Archipelago Div 2",108,67,21,20
2,0.302,"E Archipelago Div 2",164,66,61,37
1,0.302,"E Archipelago Div 2",156,39,75,42
0,0.302,"E Archipelago Div 2",59,0,43,16
6,0.306,"E Atlantic Div 1",1,1,0,0
5,0.306,"E Atlantic Div 1",6,6,0,0
4,0.306,"E Atlantic Div 1",39,34,4,1
3,0.306,"E Atlantic Div 1",100,63,24,13
2,0.306,"E Atlantic Div 1",169,68,61,40
1,0.306,"E Atlantic Div 1",143,31,70,42
0,0.306,"E Atlantic Div 1",70,0,44,26
5,0.315,"E Atlantic Div 2",9,9,0,0
4,0.315,"E Atlantic Div 2",43,33,6,4
3,0.315,"E Atlantic Div 2",126,86,28,12
2,0.315,"E Atlantic Div 2",153,70,62,21
1,0.315,"E Atlantic Div 2",150,33,81,36
0,0.315,"E Atlantic Div 2",73,0,54,19
5,0.319,"E Badlands Div 1",8,8,0,0
4,0.319,"E Badlands Div 1",42,37,2,3
3,0.319,"E Badlands Div 1",125,80,28,17
2,0.319,"E Badlands Div 1",194,78,83,33
1,0.319,"E Badlands Div 1",163,41,83,39
0,0.319,"E Badlands Div 1",60,0,48,12
5,0.295,"E Badlands Div 2",12,11,0,1
4,0.295,"E Badlands Div 2",35,24,6,5
3,0.295,"E Badlands Div 2",115,79,23,13
2,0.295,"E Badlands Div 2",152,77,58,17
1,0.295,"E Badlands Div 2",187,55,95,37
0,0.295,"E Badlands Div 2",87,0,64,23
6,0.316,"E Bayou Div 1",1,1,0,0
5,0.316,"E Bayou Div 1",9,9,0,0
4,0.316,"E Bayou Div 1",56,47,6,3
3,0.316,"E Bayou Div 1",156,101,30,25
2,0.316,"E Bayou Div 1",219,90,96,33
1,0.316,"E Bayou Div 1",189,52,100,37
0,0.316,"E Bayou Div 1",88,0,68,20
5,0.294,"E Bayou Div 2",4,2,0,2
4,0.294,"E Bayou Div 2",47,42,2,3
3,0.294,"E Bayou Div 2",127,87,26,14
2,0.294,"E Bayou Div 2",193,93,67,33
1,0.294,"E Bayou Div 2",221,51,118,52
0,0.294,"E Bayou Div 2",88,0,62,26
6,0.303,"E Cascade Div 1",1,1,0,0
5,0.303,"E Cascade Div 1",10,10,0,0
4,0.303,"E Cascade Div 1",43,37,5,1
3,0.303,"E Cascade Div 1",121,75,31,15
2,0.303,"E Cascade Div 1",174,83,61,30
1,0.303,"E Cascade Div 1",191,43,100,48
0,0.303,"E Cascade Div 1",74,0,52,22
5,0.304,"E Cascade Div 2",7,7,0,0
4,0.304,"E Cascade Div 2",41,34,2,5
3,0.304,"E Cascade Div 2",114,84,15,15
2,0.304,"E Cascade Div 2",191,75,73,43
1,0.304,"E Cascade Div 2",182,41,103,38
0,0.304,"E Cascade Div 2",73,0,48,25
6,0.352,"E Central Div 1",3,3,0,0
5,0.352,"E Central Div 1",27,26,1,0
4,0.352,"E Central Div 1",80,62,8,10
3,0.352,"E Central Div 1",124,79,29,16
2,0.352,"E Central Div 1",169,67,77,25
1,0.352,"E Central Div 1",150,26,91,33
0,0.352,"E Central Div 1",75,0,57,18
6,0.370,"E Central Div 2",3,3,0,0
5,0.370,"E Central Div 2",16,16,0,0
4,0.370,"E Central Div 2",69,48,11,10
3,0.370,"E Central Div 2",163,96,42,25
2,0.370,"E Central Div 2",179,68,77,34
1,0.370,"E Central Div 2",135,23,86,26
0,0.370,"E Central Div 2",47,0,38,9
6,0.312,"E Coastal Div 1",2,2,0,0
5,0.312,"E Coastal Div 1",14,12,0,2
4,0.312,"E Coastal Div 1",41,32,4,5
3,0.312,"E Coastal Div 1",122,78,28,16
2,0.312,"E Coastal Div 1",173,74,63,36
1,0.312,"E Coastal Div 1",169,42,96,31
0,0.312,"E Coastal Div 1",81,0,49,32
5,0.321,"E Coastal Div 2",3,3,0,0
4,0.321,"E Coastal Div 2",44,38,5,1
3,0.321,"E Coastal Div 2",116,74,22,20
2,0.321,"E Coastal Div 2",180,80,68,32
1,0.321,"E Coastal Div 2",153,27,95,31
0,0.321,"E Coastal Div 2",52,0,32,20
6,0.364,"E Continental Div 1",3,3,0,0
5,0.364,"E Continental Div 1",16,12,1,3
4,0.364,"E Continental Div 1",70,52,10,8
3,0.364,"E Continental Div 1",149,87,39,23
2,0.364,"E Continental Div 1",178,69,80,29
1,0.364,"E Continental Div 1",128,25,81,22
0,0.364,"E Continental Div 1",56,0,37,19
6,0.340,"E Continental Div 2",2,2,0,0
5,0.340,"E Continental Div 2",12,12,0,0
4,0.340,"E Continental Div 2",62,53,5,4
3,0.340,"E Continental Div 2",157,95,43,19
2,0.340,"E Continental Div 2",173,70,79,24
1,0.340,"E Continental Div 2",133,31,73,29
0,0.340,"E Continental Div 2",83,0,63,20
6,0.302,"E Corridor Div 1",1,1,0,0
5,0.302,"E Corridor Div 1",8,7,1,0
4,0.302,"E Corridor Div 1",37,31,5,1
3,0.302,"E Corridor Div 1",107,77,22,8
2,0.302,"E Corridor Div 1",138,57,54,27
1,0.302,"E Corridor Div 1",161,44,83,34
0,0.302,"E Corridor Div 1",70,0,52,18
6,0.312,"E Corridor Div 2",4,4,0,0
5,0.312,"E Corridor Div 2",12,11,0,1
4,0.312,"E Corridor Div 2",33,25,3,5
3,0.312,"E Corridor Div 2",88,54,18,16
2,0.312,"E Corridor Div 2",149,82,46,21
1,0.312,"E Corridor Div 2",147,26,92,29
0,0.312,"E Corridor Div 2",59,0,43,16
6,0.302,"E Delta Div 1",1,1,0,0
5,0.302,"E Delta Div 1",12,10,0,2
4,0.302,"E Delta Div 1",47,39,7,1
3,0.302,"E Delta Div 1",92,69,17,6
2,0.302,"E Delta Div 1",163,75,66,22
1,0.302,"E Delta Div 1",160,41,91,28
0,0.302,"E Delta Div 1",83,0,54,29
6,0.335,"E Delta Div 2",2,2,0,0
5,0.335,"E Delta Div 2",10,10,0,0
4,0.335,"E Delta Div 2",44,36,4,4
3,0.335,"E Delta Div 2",109,69,29,11
2,0.335,"E Delta Div 2",174,74,75,25
1,0.335,"E Delta Div 2",138,32,77,29
0,0.335,"E Delta Div 2",45,0,38,7
6,0.380,"E Fjord Div 1",1,1,0,0
5,0.380,"E Fjord Div 1",19,16,2,1
4,0.380,"E Fjord Div 1",103,73,12,18
3,0.380,"E Fjord Div 1",165,93,55,17
2,0.380,"E Fjord Div 1",191,74,87,30
1,0.380,"E Fjord Div 1",136,23,90,23
0,0.380,"E Fjord Div 1",51,0,34,17
6,0.318,"E Fjord Div 2",1,1,0,0
5,0.318,"E Fjord Div 2",7,7,0,0
4,0.318,"E Fjord Div 2",41,34,2,5
3,0.318,"E Fjord Div 2",130,77,26,27
2,0.318,"E Fjord Div 2",216,92,83,41
1,0.318,"E Fjord Div 2",155,35,83,37
0,0.318,"E Fjord Div 2",72,0,52,20
6,0.304,"E Frontier Div 1",1,1,0,0
5,0.304,"E Frontier Div 1",13,13,0,0
4,0.304,"E Frontier Div 1",70,59,10,1
3,0.304,"E Frontier Div 1",115,72,21,22
2,0.304,"E Frontier Div 1",195,84,78,33
1,0.304,"E Frontier Div 1",200,62,104,34
0,0.304,"E Frontier Div 1",114,0,78,36
6,0.307,"E Frontier Div 2",2,2,0,0
5,0.307,"E Frontier Div 2",11,11,0,0
4,0.307,"E Frontier Div 2",52,38,5,9
3,0.307,"E Frontier Div 2",122,79,25,18
2,0.307,"E Frontier Div 2",222,104,86,32
1,0.307,"E Frontier Div 2",196,46,100,50
0,0.307,"E Frontier Div 2",91,0,64,27
6,0.286,"E Garden Div 1",2,2,0,0
5,0.286,"E Garden Div 1",5,5,0,0
4,0.286,"E Garden Div 1",26,21,3,2
3,0.286,"E Garden Div 1",82,63,9,10
2,0.286,"E Garden Div 1",136,54,57,25
1,0.286,"E Garden Div 1",130,35,65,30
0,0.286,"E Garden Div 1",75,0,46,29
5,0.345,"E Garden Div 2",10,10,0,0
4,0.345,"E Garden Div 2",43,32,6,5
3,0.345,"E Garden Div 2",106,62,23,21
2,0.345,"E Garden Div 2",156,64,63,29
1,0.345,"E Garden Div 2",107,21,64,22
0,0.345,"E Garden Div 2",38,0,33,5
6,0.330,"E Glacier",1,1,0,0
5,0.330,"E Glacier",28,24,1,3
4,0.330,"E Glacier",68,53,8,7
3,0.330,"E Glacier",155,91,43,21
2,0.330,"E Glacier",237,103,87,47
1,0.330,"E Glacier",201,45,109,47
0,0.330,"E Glacier",94,0,69,25
6,0.296,"E Highland Div 1",1,1,0,0
5,0.296,"E Highland Div 1",7,7,0,0
4,0.296,"E Highland Div 1",38,31,3,4
3,0.296,"E Highland Div 1",95,70,13,12
2,0.296,"E Highland Div 1",138,62,55,21
1,0.296,"E Highland Div 1",142,39,79,24
0,0.296,"E Highland Div 1",81,0,60,21
6,0.284,"E Highland Div 2",1,1,0,0
5,0.284,"E Highland Div 2",2,2,0,0
4,0.284,"E Highland Div 2",30,27,3,0
3,0.284,"E Highland Div 2",105,67,24,14
2,0.284,"E Highland Div 2",159,80,49,30
1,0.284,"E Highland Div 2",180,47,91,42
0,0.284,"E Highland Div 2",77,0,57,20
6,0.292,"E Horizon Div 1",1,1,0,0
5,0.292,"E Horizon Div 1",4,4,0,0
4,0.292,"E Horizon Div 1",39,33,4,2
3,0.292,"E Horizon Div 1",98,64,19,15
2,0.292,"E Horizon Div 1",181,72,64,45
1,0.292,"E Horizon Div 1",189,52,84,53
0,0.292,"E Horizon Div 1",70,0,55,15
5,0.318,"E Horizon Div 2",13,11,0,2
4,0.318,"E Horizon Div 2",46,37,5,4
3,0.318,"E Horizon Div 2",143,91,30,22
2,0.318,"E Horizon Div 2",173,79,71,23
1,0.318,"E Horizon Div 2",168,37,89,42
0,0.318,"E Horizon Div 2",79,0,60,19
5,0.296,"E Juniper Div 1",9,9,0,0
4,0.296,"E Juniper Div 1",48,41,2,5
3,0.296,"E Juniper Div 1",81,57,15,9
2,0.296,"E Juniper Div 1",141,69,55,17
1,0.296,"E Juniper Div 1",168,41,87,40
0,0.296,"E Juniper Div 1",77,0,58,19
5,0.349,"E Juniper Div 2",17,16,0,1
4,0.349,"E Juniper Div 2",42,31,4,7
3,0.349,"E Juniper Div 2",98,62,24,12
2,0.349,"E Juniper Div 2",130,41,55,34
1,0.349,"E Juniper Div 2",110,24,63,23
0,0.349,"E Juniper Div 2",41,0,28,13
6,0.325,"E Laguna Div 1",1,1,0,0
5,0.325,"E Laguna Div 1",9,8,0,1
4,0.325,"E Laguna Div 1",61,44,6,11
3,0.325,"E Laguna Div 1",157,100,30,27
2,0.325,"E Laguna Div 1",201,81,85,35
1,0.325,"E Laguna Div 1",190,43,102,45
0,0.325,"E Laguna Div 1",71,0,54,17
6,0.345,"E Laguna Div 2",1,1,0,0
5,0.345,"E Laguna Div 2",12,11,0,1
4,0.345,"E Laguna Div 2",68,52,8,8
3,0.345,"E Laguna Div 2",135,84,29,22
2,0.345,"E Laguna Div 2",212,83,91,38
1,0.345,"E Laguna Div 2",169,37,98,34
0,0.345,"E Laguna Div 2",55,0,42,13
5,0.281,"E Maelstrom Div 1",6,6,0,0
4,0.281,"E Maelstrom Div 1",27,19,3,5
3,0.281,"E Maelstrom Div 1",118,80,14,24
2,0.281,"E Maelstrom Div 1",168,82,53,33
1,0.281,"E Maelstrom Div 1",184,46,96,42
0,0.281,"E Maelstrom Div 1",99,0,67,32
6,0.308,"E Maelstrom Div 2",2,2,0,0
5,0.308,"E Maelstrom Div 2",12,11,0,1
4,0.308,"E Maelstrom Div 2",44,36,3,5
3,0.308,"E Maelstrom Div 2",113,73,27,13
2,0.308,"E Maelstrom Div 2",157,73,55,29
1,0.308,"E Maelstrom Div 2",181,45,104,32
0,0.308,"E Maelstrom Div 2",75,0,51,24
6,0.330,"E Magnolia Div 1",1,1,0,0
5,0.330,"E Magnolia Div 1",10,10,0,0
4,0.330,"E Magnolia Div 1",52,43,7,2
3,0.330,"E Magnolia Div 1",126,78,32,16
2,0.330,"E Magnolia Div 1",190,78,71,41
1,0.330,"E Magnolia Div 1",146,31,88,27
0,0.330,"E Magnolia Div 1",63,0,43,20
6,0.306,"E Magnolia Div 2",4,4,0,0
5,0.306,"E Magnolia Div 2",5,5,0,0
4,0.306,"E Magnolia Div 2",38,31,4,3
3,0.306,"E Magnolia Div 2",109,81,18,10
2,0.306,"E Magnolia Div 2",187,78,77,32
1,0.306,"E Magnolia Div 2",170,43,85,42
0,0.306,"E Magnolia Div 2",73,0,58,15
5,0.335,"E Maritime Div 1",16,15,0,1
4,0.335,"E Maritime Div 1",53,42,7,4
3,0.335,"E Maritime Div 1",139,93,26,20
2,0.335,"E Maritime Div 1",171,61,70,40
1,0.335,"E Maritime Div 1",163,38,95,30
0,0.335,"E Maritime Div 1",60,0,51,9
5,0.348,"E Maritime Div 2",9,9,0,0
4,0.348,"E Maritime Div 2",73,58,4,11
3,0.348,"E Maritime Div 2",123,71,35,17
2,0.348,"E Maritime Div 2",187,79,75,33
1,0.348,"E Maritime Div 2",147,24,91,32
0,0.348,"E Maritime Div 2",53,0,36,17
5,0.320,"E Memorial Div 1",20,20,0,0
4,0.320,"E Memorial Div 1",45,39,4,2
3,0.320,"E Memorial Div 1",138,91,23,24
2,0.320,"E Memorial Div 1",196,87,75,34
1,0.320,"E Memorial Div 1",170,33,100,37
0,0.320,"E Memorial Div 1",89,0,68,21
6,0.294,"E Memorial Div 2",2,2,0,0
5,0.294,"E Memorial Div 2",9,9,0,0
4,0.294,"E Memorial Div 2",57,47,4,6
3,0.294,"E Memorial Div 2",122,85,24,13
2,0.294,"E Memorial Div 2",181,87,63,31
1,0.294,"E Memorial Div 2",205,48,118,39
0,0.294,"E Memorial Div 2",112,0,69,43
6,0.302,"E Meridian Div 1",1,1,0,0
5,0.302,"E Meridian Div 1",6,6,0,0
4,0.302,"E Meridian Div 1",31,24,4,3
3,0.302,"E Meridian Div 1",79,50,19,10
2,0.302,"E Meridian Div 1",139,67,46,26
1,0.302,"E Meridian Div 1",146,37,84,25
0,0.302,"E Meridian Div 1",50,0,32,18
6,0.326,"E Meridian Div 2",2,2,0,0
5,0.326,"E Meridian Div 2",7,7,0,0
4,0.326,"E Meridian Div 2",42,35,5,2
3,0.326,"E Meridian Div 2",114,75,26,13
2,0.326,"E Meridian Div 2",124,50,55,19
1,0.326,"E Meridian Div 2",124,27,67,30
0,0.326,"E Meridian Div 2",59,0,43,16
